Date,Open,High,Low,Close,Volume
2007-03-19,4.3508,4.8403,4.8403,4.8403,509
2007-03-20,4.3508,4.8403,4.8403,4.8403,509
2007-03-21,4.3508,4.8403,4.8403,4.8403,509
2007-03-22,4.3508,4.8403,4.8403,4.8403,509
2007-03-23,4.3508,4.8403,4.8403,4.8403,509
2007-03-26,4.3508,4.8403,4.8403,4.8403,509
2007-03-27,4.3508,4.8403,4.8403,4.8403,509
2007-03-28,4.3508,4.8403,4.8403,4.8403,509
2007-03-29,4.3508,4.8403,4.8403,4.8403,509
2007-03-30,4.3508,4.8403,4.8403,4.8403,509
2007-04-02,4.3508,4.8403,4.8403,4.8403,509
2007-04-03,4.3508,4.8403,4.8403,4.8403,509
2007-04-04,4.3508,4.8403,4.8403,4.8403,509
2007-04-05,4.3508,4.8403,4.8403,4.8403,509
2007-04-06,4.3508,4.8403,4.8403,4.8403,509
2007-04-09,4.3508,4.8403,4.8403,4.8403,509
2007-04-10,4.3508,4.8403,4.8403,4.8403,509
2007-04-11,4.3508,4.8403,4.8403,4.8403,509
2007-04-12,4.3508,4.8403,4.8403,4.8403,509
2007-04-13,4.3508,4.8403,4.8403,4.8403,509
2007-04-16,4.3508,4.8403,4.8403,4.8403,509
2007-04-17,4.3508,4.8403,4.8403,4.8403,509
2007-04-18,4.3508,4.8403,4.8403,4.8403,509
2007-04-19,4.3508,4.8403,4.8403,4.8403,509
2007-04-20,4.3508,4.8403,4.8403,4.8403,509
2007-04-23,4.3508,4.8403,4.8403,4.8403,509
2007-04-24,4.3508,4.8403,4.8403,4.8403,509
2007-04-25,4.3508,4.8403,4.8403,4.8403,509
2007-04-26,4.3508,4.8403,4.8403,4.8403,509
2007-04-27,4.3508,4.8403,4.8403,4.8403,509
2007-04-30,4.3508,4.8403,4.8403,4.8403,509
2007-05-01,4.3508,4.8403,4.8403,4.8403,509
2007-05-02,4.3508,4.8403,4.8403,4.8403,509
2007-05-03,4.3508,4.8403,4.8403,4.8403,509
2007-05-04,4.3508,4.8403,4.8403,4.8403,509
2007-05-07,4.3508,4.8403,4.8403,4.8403,509
2007-05-08,4.3508,4.8403,4.8403,4.8403,509
2007-05-09,4.3508,4.8403,4.8403,4.8403,509
2007-05-10,4.3508,4.8403,4.8403,4.8403,509
2007-05-11,4.3508,4.8403,4.8403,4.8403,509
2007-05-14,4.3508,4.8403,4.8403,4.8403,509
2007-05-15,4.3508,4.8403,4.8403,4.8403,509
2007-05-16,4.3508,4.8403,4.8403,4.8403,509
2007-05-17,4.3508,4.8403,4.8403,4.8403,509
2007-05-18,4.3508,4.8403,4.8403,4.8403,509
2007-05-21,4.3508,4.8403,4.8403,4.8403,509
2007-05-22,4.3508,4.8403,4.8403,4.8403,509
2007-05-23,4.3508,4.8403,4.8403,4.8403,509
2007-05-24,4.3508,4.8403,4.8403,4.8403,509
2007-05-25,4.3508,4.8403,4.8403,4.8403,509
2007-05-28,4.3508,4.3508,4.3508,4.3508,1018
2007-05-29,4.3508,4.3508,4.3508,4.3508,1018
2007-05-30,3.807,3.807,3.807,3.807,2544
2007-05-31,3.807,3.807,3.807,3.807,2544
2007-06-01,3.807,3.807,3.807,3.807,2544
2007-06-04,3.807,3.807,3.807,3.807,2544
2007-06-05,3.807,3.807,3.807,3.807,2544
2007-06-06,3.807,3.807,3.807,3.807,2544
2007-06-07,3.807,3.807,3.807,3.807,2544
2007-06-08,3.3991,3.3991,3.3991,3.3991,509
2007-06-11,3.3991,3.3991,3.3991,3.3991,509
2007-06-12,3.3991,3.3991,3.3991,3.3991,509
2007-06-13,4.0245,4.0789,4.0245,4.0789,1526
2007-06-14,4.0245,4.0789,4.0245,4.0789,1526
2007-06-15,4.0245,4.0789,4.0245,4.0789,1526
2007-06-18,4.0245,4.0789,4.0245,4.0789,1526
2007-06-19,4.6227,4.6227,4.6227,4.6227,509
2007-06-20,4.6227,4.6227,4.6227,4.6227,509
2007-06-21,4.6227,4.6227,4.6227,4.6227,509
2007-06-22,4.6227,4.6227,4.6227,4.6227,509
2007-06-25,4.6227,4.6227,4.6227,4.6227,509
2007-06-26,4.6227,4.6227,4.6227,4.6227,509
2007-06-27,4.6227,4.6227,4.6227,4.6227,509
2007-06-28,4.6227,4.6227,4.6227,4.6227,509
2007-06-29,4.6227,4.6227,4.6227,4.6227,509
2007-07-02,4.6227,4.6227,4.6227,4.6227,509
2007-07-03,4.6227,4.6227,4.6227,4.6227,509
2007-07-04,4.6227,4.6227,4.6227,4.6227,509
2007-07-05,4.6227,4.6227,4.6227,4.6227,509
2007-07-06,4.6227,4.6227,4.6227,4.6227,509
2007-07-09,4.6227,4.6227,4.6227,4.6227,509
2007-07-10,4.6227,4.6227,4.6227,4.6227,509
2007-07-11,4.6227,4.6227,4.6227,4.6227,509
2007-07-12,4.6227,4.6227,4.6227,4.6227,509
2007-07-13,4.6227,4.6227,4.6227,4.6227,509
2007-07-16,4.6227,4.6227,4.6227,4.6227,509
2007-07-17,4.6227,4.6227,4.6227,4.6227,509
2007-07-18,4.6227,4.6227,4.6227,4.6227,509
2007-07-19,4.6227,4.6227,4.6227,4.6227,509
2007-07-20,4.6227,4.6227,4.6227,4.6227,509
2007-07-23,4.6227,4.6227,4.6227,4.6227,509
2007-07-24,4.6227,4.6227,4.6227,4.6227,509
2007-07-25,4.8947,4.8947,4.8947,4.8947,2035
2007-07-26,4.8947,4.8947,4.8947,4.8947,2035
2007-07-27,4.8947,4.8947,4.8947,4.8947,2035
2007-07-30,4.8947,4.8947,4.8947,4.8947,2035
2007-07-31,4.8947,4.8947,4.8947,4.8947,2035
2007-08-01,4.8947,4.8947,4.8947,4.8947,2035
2007-08-02,4.8947,4.8947,4.8947,4.8947,2035
2007-08-03,4.8947,4.8947,4.8947,4.8947,2035
2007-08-06,4.8947,4.8947,4.8947,4.8947,2035
2007-08-07,4.8947,4.8947,4.8947,4.8947,2035
2007-08-08,4.8947,4.8947,4.8947,4.8947,2035
2007-08-09,4.8947,4.8947,4.8947,4.8947,2035
2007-08-10,4.8947,4.8947,4.8947,4.8947,2035
2007-08-13,4.8947,4.8947,4.8947,4.8947,2035
2007-08-14,4.8947,4.8947,4.8947,4.8947,2035
2007-08-15,4.8947,4.8947,4.8947,4.8947,2035
2007-08-16,4.8947,4.8947,4.8947,4.8947,2035
2007-08-17,4.8947,4.8947,4.8947,4.8947,2035
2007-08-20,4.8947,4.8947,4.8947,4.8947,2035
2007-08-21,4.8947,4.8947,4.8947,4.8947,2035
2007-08-22,4.8947,4.8947,4.8947,4.8947,2035
2007-08-23,4.8947,4.8947,4.8947,4.8947,2035
2007-08-24,4.8947,4.8947,4.8947,4.8947,2035
2007-08-27,4.8947,4.8947,4.8947,4.8947,2035
2007-08-28,4.8947,4.8947,4.8947,4.8947,2035
2007-08-29,4.8947,4.8947,4.8947,4.8947,2035
2007-08-30,4.8947,4.8947,4.8947,4.8947,2035
2007-08-31,4.8947,4.8947,4.8947,4.8947,2035
2007-09-03,4.8947,4.8947,4.8947,4.8947,2035
2007-09-04,4.8947,4.8947,4.8947,4.8947,2035
2007-09-05,4.8947,4.8947,4.8947,4.8947,2035
2007-09-06,4.8947,4.8947,4.8947,4.8947,2035
2007-09-07,4.8947,4.8947,4.8947,4.8947,2035
2007-09-10,4.8947,4.8947,4.8947,4.8947,2035
2007-09-11,4.8947,4.8947,4.8947,4.8947,2035
2007-09-12,4.8947,4.8947,4.8947,4.8947,2035
2007-09-13,4.8947,4.8947,4.8947,4.8947,2035
2007-09-14,4.8947,4.8947,4.8947,4.8947,2035
2007-09-17,4.8947,4.8947,4.8947,4.8947,2035
2007-09-18,4.8947,4.8947,4.8947,4.8947,2035
2007-09-19,4.8947,4.8947,4.8947,4.8947,2035
2007-09-20,4.8947,4.8947,4.8947,4.8947,2035
2007-09-21,4.8947,4.8947,4.8947,4.8947,2035
2007-09-24,4.8947,4.8947,4.8947,4.8947,2035
2007-09-25,4.8947,4.8947,4.8947,4.8947,2035
2007-09-26,4.8947,4.8947,4.8947,4.8947,2035
2007-09-27,4.8947,4.8947,4.8947,4.8947,2035
2007-09-28,4.8947,4.8947,4.8947,4.8947,2035
2007-10-01,4.8947,4.8947,4.8947,4.8947,2035
2007-10-02,4.8947,4.8947,4.8947,4.8947,2035
2007-10-03,4.8947,4.8947,4.8947,4.8947,2035
2007-10-04,4.8947,4.8947,4.8947,4.8947,2035
2007-10-05,4.8947,4.8947,4.8947,4.8947,2035
2007-10-08,4.8947,4.8947,4.8947,4.8947,2035
2007-10-09,4.8947,4.8947,4.8947,4.8947,2035
2007-10-10,4.8947,4.8947,4.8947,4.8947,2035
2007-10-11,4.8947,4.8947,4.8947,4.8947,2035
2007-10-12,4.8947,4.8947,4.8947,4.8947,2035
2007-10-15,4.8947,4.8947,4.8947,4.8947,2035
2007-10-16,4.8947,4.8947,4.8947,4.8947,2035
2007-10-17,4.8947,4.8947,4.8947,4.8947,2035
2007-10-18,4.8947,4.8947,4.8947,4.8947,2035
2007-10-19,4.8947,4.8947,4.8947,4.8947,2035
2007-10-22,4.8947,4.8947,4.8947,4.8947,2035
2007-10-23,4.8947,4.8947,4.8947,4.8947,2035
2007-10-24,4.8947,4.8947,4.8947,4.8947,2035
2007-10-25,4.8947,4.8947,4.8947,4.8947,2035
2007-10-26,4.8947,4.8947,4.8947,4.8947,2035
2007-10-29,4.8947,4.8947,4.8947,4.8947,2035
2007-10-30,4.8947,4.8947,4.8947,4.8947,2035
2007-10-31,4.8947,4.8947,4.8947,4.8947,2035
2007-11-01,4.8947,4.8947,4.8947,4.8947,2035
2007-11-02,4.8947,4.8947,4.8947,4.8947,2035
2007-11-05,4.8947,4.8947,4.8947,4.8947,2035
2007-11-06,4.8947,4.8947,4.8947,4.8947,2035
2007-11-07,4.8947,4.8947,4.8947,4.8947,2035
2007-11-08,4.8947,4.8947,4.8947,4.8947,2035
2007-11-09,4.8947,4.8947,4.8947,4.8947,2035
2007-11-12,4.8947,4.8947,4.8947,4.8947,2035
2007-11-13,4.8947,4.8947,4.8947,4.8947,2035
2007-11-14,4.8947,4.8947,4.8947,4.8947,2035
2007-11-15,4.8947,4.8947,4.8947,4.8947,2035
2007-11-16,4.8947,4.8947,4.8947,4.8947,2035
2007-11-19,4.8947,4.8947,4.8947,4.8947,2035
2007-11-20,4.8947,4.8947,4.8947,4.8947,2035
2007-11-21,4.8947,4.8947,4.8947,4.8947,2035
2007-11-22,4.8947,4.8947,4.8947,4.8947,2035
2007-11-23,4.8947,4.8947,4.8947,4.8947,2035
2007-11-26,4.8947,4.8947,4.8947,4.8947,2035
2007-11-27,4.8947,4.8947,4.8947,4.8947,2035
2007-11-28,4.8947,4.8947,4.8947,4.8947,2035
2007-11-29,4.8947,4.8947,4.8947,4.8947,2035
2007-11-30,4.8947,4.8947,4.8947,4.8947,2035
2007-12-03,4.8947,4.8947,4.8947,4.8947,2035
2007-12-04,4.8947,4.8947,4.8947,4.8947,2035
2007-12-05,4.8947,4.8947,4.8947,4.8947,2035
2007-12-06,4.8947,4.8947,4.8947,4.8947,2035
2007-12-07,4.8947,4.8947,4.8947,4.8947,2035
2007-12-10,4.8947,4.8947,4.8947,4.8947,2035
2007-12-11,4.0789,4.0789,4.0789,4.0789,509
2007-12-12,4.0789,4.0789,4.0789,4.0789,509
2007-12-13,4.0789,4.0789,4.0789,4.0789,509
2007-12-14,4.0789,4.0789,4.0789,4.0789,509
2007-12-17,4.0789,4.0789,4.0789,4.0789,509
2007-12-18,4.0789,4.0789,4.0789,4.0789,509
2007-12-19,4.0789,4.0789,4.0789,4.0789,509
2007-12-20,4.0789,4.0789,4.0789,4.0789,509
2007-12-21,4.0789,4.0789,4.0789,4.0789,509
2007-12-24,4.0789,4.0789,4.0789,4.0789,509
2007-12-25,4.0789,4.0789,4.0789,4.0789,509
2007-12-26,4.0789,4.0789,4.0789,4.0789,509
2007-12-27,4.0789,4.0789,4.0789,4.0789,509
2007-12-28,4.0789,4.0789,4.0789,4.0789,509
2007-12-31,4.0789,4.0789,4.0789,4.0789,509
2008-01-01,4.0789,4.0789,4.0789,4.0789,509
2008-01-02,4.0789,4.0789,4.0789,4.0789,509
2008-01-03,4.0789,4.0789,4.0789,4.0789,509
2008-01-04,4.0789,4.0789,4.0789,4.0789,509
2008-01-07,4.0789,4.0789,4.0789,4.0789,509
2008-01-08,4.0789,4.0789,4.0789,4.0789,509
2008-01-09,4.0789,4.0789,4.0789,4.0789,509
2008-01-10,4.0789,4.0789,4.0789,4.0789,509
2008-01-11,4.0789,4.0789,4.0789,4.0789,509
2008-01-14,4.0789,4.0789,4.0789,4.0789,509
2008-01-15,4.0789,4.0789,4.0789,4.0789,509
2008-01-16,4.0789,4.0789,4.0789,4.0789,509
2008-01-17,4.0789,4.0789,4.0789,4.0789,509
2008-01-18,4.0789,4.0789,4.0789,4.0789,509
2008-01-21,4.0789,4.0789,4.0789,4.0789,509
2008-01-22,4.0789,4.0789,4.0789,4.0789,509
2008-01-23,4.0789,4.0789,4.0789,4.0789,509
2008-01-24,4.0789,4.0789,4.0789,4.0789,509
2008-01-25,4.0789,4.0789,4.0789,4.0789,509
2008-01-28,4.0789,4.0789,4.0789,4.0789,509
2008-01-29,4.0789,4.0789,4.0789,4.0789,509
2008-01-30,4.0789,4.0789,4.0789,4.0789,509
2008-01-31,4.0789,4.0789,4.0789,4.0789,509
2008-02-01,4.0789,4.0789,4.0789,4.0789,509
2008-02-04,4.0789,4.0789,4.0789,4.0789,509
2008-02-05,4.0789,4.0789,4.0789,4.0789,509
2008-02-06,4.0789,4.0789,4.0789,4.0789,509
2008-02-07,4.0789,4.0789,4.0789,4.0789,509
2008-02-08,4.0789,4.0789,4.0789,4.0789,509
2008-02-11,4.0789,4.0789,4.0789,4.0789,509
2008-02-12,4.0789,4.0789,4.0789,4.0789,509
2008-02-13,4.0789,4.0789,4.0789,4.0789,509
2008-02-14,4.0789,4.0789,4.0789,4.0789,509
2008-02-15,4.0789,4.0789,4.0789,4.0789,509
2008-02-18,4.0789,4.0789,4.0789,4.0789,509
2008-02-19,4.0789,4.0789,4.0789,4.0789,509
2008-02-20,4.0789,4.0789,4.0789,4.0789,509
2008-02-21,4.0789,4.0789,4.0789,4.0789,509
2008-02-22,4.0789,4.0789,4.0789,4.0789,509
2008-02-25,4.0789,4.0789,4.0789,4.0789,509
2008-02-26,4.0789,4.0789,4.0789,4.0789,509
2008-02-27,4.0789,4.0789,4.0789,4.0789,509
2008-02-28,4.0789,4.0789,4.0789,4.0789,509
2008-02-29,4.0789,4.0789,4.0789,4.0789,509
2008-03-03,4.0789,4.0789,4.0789,4.0789,509
2008-03-04,4.0789,4.0789,4.0789,4.0789,509
2008-03-05,4.0789,4.0789,4.0789,4.0789,509
2008-03-06,4.0789,4.0789,4.0789,4.0789,509
2008-03-07,4.0789,4.0789,4.0789,4.0789,509
2008-03-10,4.0789,4.0789,4.0789,4.0789,509
2008-03-11,4.0789,4.0789,4.0789,4.0789,509
2008-03-12,4.0789,4.0789,4.0789,4.0789,509
2008-03-13,4.0789,4.0789,4.0789,4.0789,509
2008-03-14,4.0789,4.0789,4.0789,4.0789,509
2008-03-17,3.535,3.535,3.535,3.535,2544
2008-03-18,4.0789,4.0789,4.0789,4.0789,1018
2008-03-19,4.6227,4.6227,4.6227,4.6227,10176
2008-03-20,5.1666,5.1666,5.1666,5.1666,509
2008-03-21,5.1666,5.1666,5.1666,5.1666,509
2008-03-24,5.7104,5.7104,5.1938,5.7104,2544
2008-03-25,5.9824,5.9824,5.1666,5.1666,16790
2008-03-26,5.9824,5.9824,5.1666,5.1666,16790
2008-03-27,4.6227,4.6227,4.6227,4.6227,509
2008-03-28,4.6227,4.6227,4.6227,4.6227,509
2008-03-31,4.6227,4.6227,4.6227,4.6227,509
2008-04-01,4.6227,4.6227,4.6227,4.6227,509
2008-04-02,4.6227,4.6227,4.6227,4.6227,509
2008-04-03,4.6227,4.6227,4.6227,4.6227,509
2008-04-04,4.6227,4.6227,4.6227,4.6227,509
2008-04-07,5.1122,5.1122,4.6227,4.7315,6106
2008-04-08,5.1122,5.1122,4.6227,4.7315,6106
2008-04-09,5.1122,5.1122,4.6227,4.7315,6106
2008-04-10,5.2482,5.2753,5.2482,5.2753,6614
2008-04-11,5.8192,5.8192,5.8192,5.8192,509
2008-04-14,5.8192,5.8192,5.8192,5.8192,509
2008-04-15,6.363,6.363,6.363,6.363,7123
2008-04-16,6.9069,6.9069,6.9069,6.9069,4579
2008-04-17,7.0701,7.342,6.7981,7.0429,8141
2008-04-18,7.0429,7.0429,6.5262,6.5262,1526
2008-04-21,5.9824,6.2543,5.9824,6.2543,2035
2008-04-22,5.7648,6.5262,5.7648,5.9824,2544
2008-04-23,5.9824,5.9824,5.9824,5.9824,509
2008-04-24,5.9824,5.9824,5.9824,5.9824,509
2008-04-25,5.9824,5.9824,5.9824,5.9824,509
2008-04-28,5.9824,5.9824,5.9824,5.9824,509
2008-04-29,5.4385,5.4385,5.4385,5.4385,509
2008-04-30,5.4385,5.4385,5.4385,5.4385,509
2008-05-01,5.4385,5.4385,5.4385,5.4385,509
2008-05-02,5.4385,5.4385,5.4385,5.4385,509
2008-05-05,5.4385,5.4385,5.4385,5.4385,509
2008-05-06,5.4385,5.4385,5.4385,5.4385,509
2008-05-07,5.4385,5.4385,5.4385,5.4385,509
2008-05-08,5.4385,5.4385,5.4385,5.4385,2035
2008-05-09,5.3297,5.3297,5.3297,5.3297,2035
2008-05-12,5.3297,5.3297,5.3297,5.3297,2035
2008-05-13,5.3297,5.3297,5.3297,5.3297,2035
2008-05-14,5.3297,5.3297,5.3297,5.3297,2035
2008-05-15,5.3297,5.3297,5.3297,5.3297,2035
2008-05-16,5.3297,5.3297,5.3297,5.3297,2035
2008-05-19,5.3297,5.3297,5.3297,5.3297,2035
2008-05-20,5.3297,5.3297,5.3297,5.3297,2035
2008-05-21,5.3297,5.3297,5.3297,5.3297,2035
2008-05-22,5.3297,5.3297,5.3297,5.3297,2035
2008-05-23,5.3297,5.3297,5.3297,5.3297,2035
2008-05-26,5.3297,5.3297,5.3297,5.3297,2035
2008-05-27,5.3297,5.3297,5.3297,5.3297,2035
2008-05-28,4.7859,4.7859,4.7859,4.7859,509
2008-05-29,4.7859,4.7859,4.7859,4.7859,509
2008-05-30,4.7859,4.7859,4.7859,4.7859,509
2008-06-02,4.7859,4.7859,4.7859,4.7859,509
2008-06-03,4.7859,4.7859,4.7859,4.7859,509
2008-06-04,4.7859,4.7859,4.7859,4.7859,509
2008-06-05,4.7859,4.7859,4.7859,4.7859,509
2008-06-06,4.7859,4.7859,4.7859,4.7859,509
2008-06-09,4.7859,4.7859,4.7859,4.7859,509
2008-06-10,4.7859,4.7859,4.7859,4.7859,509
2008-06-11,4.7859,4.7859,4.7859,4.7859,509
2008-06-12,4.7859,4.7859,4.7859,4.7859,509
2008-06-13,4.7859,4.7859,4.7859,4.7859,509
2008-06-16,4.7859,4.7859,4.7859,4.7859,509
2008-06-17,4.7859,4.7859,4.7859,4.7859,509
2008-06-18,4.7859,4.7859,4.7859,4.7859,509
2008-06-19,4.7859,4.7859,4.7859,4.7859,509
2008-06-20,4.7859,4.7859,4.7859,4.7859,509
2008-06-23,4.7859,4.7859,4.7859,4.7859,509
2008-06-24,4.7859,4.7859,4.7859,4.7859,509
2008-06-25,4.7859,4.7859,4.7859,4.7859,509
2008-06-26,4.7424,4.7424,4.7424,4.7424,509
2008-06-27,4.6989,4.6989,4.6989,4.6989,509
2008-06-30,4.6989,4.6989,4.6989,4.6989,509
2008-07-01,4.6989,4.6989,4.6989,4.6989,509
2008-07-02,4.6554,4.6554,4.6554,4.6554,509
2008-07-03,4.6554,4.6554,4.6554,4.6554,509
2008-07-04,4.6554,4.6554,4.6554,4.6554,509
2008-07-07,4.6554,4.6554,4.6554,4.6554,509
2008-07-08,4.6554,4.6554,4.6554,4.6554,509
2008-07-09,4.6554,4.6554,4.6554,4.6554,509
2008-07-10,4.6119,4.6119,4.6119,4.6119,509
2008-07-11,4.6119,4.6119,4.6119,4.6119,509
2008-07-14,4.6119,4.6119,4.6119,4.6119,509
2008-07-15,4.6119,4.6119,4.6119,4.6119,509
2008-07-16,4.6119,4.6119,4.6119,4.6119,509
2008-07-17,4.6119,4.6119,4.6119,4.6119,509
2008-07-18,4.6119,4.6119,4.6119,4.6119,509
2008-07-21,4.6119,4.6119,4.6119,4.6119,509
2008-07-22,4.6119,4.6119,4.6119,4.6119,509
2008-07-23,4.6119,4.6119,4.6119,4.6119,509
2008-07-24,4.6119,4.6119,4.6119,4.6119,509
2008-07-25,4.6119,4.6119,4.6119,4.6119,509
2008-07-28,4.6119,4.6119,4.6119,4.6119,509
2008-07-29,4.6119,4.6119,4.6119,4.6119,509
2008-07-30,4.6119,4.6119,4.6119,4.6119,509
2008-07-31,4.6119,4.6119,4.6119,4.6119,509
2008-08-01,4.6119,4.6119,4.6119,4.6119,509
2008-08-04,4.6119,4.6119,4.6119,4.6119,509
2008-08-05,4.6119,4.6119,4.6119,4.6119,509
2008-08-06,4.6119,4.6119,4.6119,4.6119,509
2008-08-07,4.6119,4.6119,4.6119,4.6119,509
2008-08-08,4.6119,4.6119,4.6119,4.6119,509
2008-08-11,4.6119,4.6119,4.6119,4.6119,509
2008-08-12,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-13,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-14,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-15,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-18,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-19,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-20,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-21,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-22,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-25,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-26,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-27,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-28,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-08-29,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-09-01,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-09-02,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,509
2008-09-03,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-04,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-05,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-08,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-09,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-10,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-11,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-12,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-15,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-16,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-17,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-18,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-19,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-22,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-23,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-24,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-25,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-26,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-29,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-09-30,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-01,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-02,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-03,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-06,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-07,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-08,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-09,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-10,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-13,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-14,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-15,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-16,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-17,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-20,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-21,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-22,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-23,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-24,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-27,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-28,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-29,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-30,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-10-31,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-03,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-04,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-05,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-06,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-07,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-10,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-11,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-12,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-13,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-14,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-17,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
2008-11-18,4.0680000000000005,4.0680000000000005,4.0680000000000005,4.0680000000000005,3053
